record_id,year,region,paper_type,subject,title,source_url,source_type,license_status,availability,status,local_path,sha256,notes
"deekur-2020-07-math","2020","全国","普通高考","数学","2020全国3理(云南,广西,贵州,西藏,四川)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E5%85%A8%E5%9B%BD3%E7%90%86%28%E4%BA%91%E5%8D%97%2C%E5%B9%BF%E8%A5%BF%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E8%97%8F%2C%E5%9B%9B%E5%B7%9D%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020全国3理(云南,广西,贵州,西藏,四川).pdf","2a54cc23d6b0f100de35dc0e37b225569b117e44522bdcedb6e6ca71931e6e81","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2020-08-math","2020","BJ","普通高考","数学","2020北京","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E5%8C%97%E4%BA%AC.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020北京.pdf","c962948c45ff4087953f2f8ef39727677c4b2087c1b70952b8fbbb0a0909ac9b","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2020-09-math","2020","TJ","普通高考","数学","2020天津","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E5%A4%A9%E6%B4%A5.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020天津.pdf","c4e92968e7e9b52aa103284f785455e3a152528cb3ce27afe5ebf04b95357297","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2020-10-math","2020","全国","普通高考","数学","2020新高考1(山东)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E6%96%B0%E9%AB%98%E8%80%831%28%E5%B1%B1%E4%B8%9C%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020新高考1(山东).pdf","3813c663e631451481d867bbc39413b8907a1d44e7c82593acb46ec2f553fd94","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2020-11-math","2020","全国","普通高考","数学","2020新高考2(海南)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E6%96%B0%E9%AB%98%E8%80%832%28%E6%B5%B7%E5%8D%97%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020新高考2(海南).pdf","7f8ed4cbb48b414b72ad3b1750b0cb7b21949462264f7b93829e7dd315f27329","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2020-12-math","2020","全国","普通高考","数学","2020江苏","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E6%B1%9F%E8%8B%8F.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020江苏.pdf","848e95b5ee08c5c1579b6d3b1863c22b7b07ddf6b2fd798c619d6a7ba906e524","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2020-13-math","2020","全国","普通高考","数学","2020浙江","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2020/2020%E6%B5%99%E6%B1%9F.pdf","github","permitted","local","indexed","papers/deekur/数学/2020/2020浙江.pdf","a7f6a199abda893b556d769f4d27f9db6104c99d49ecdcb5c62140edb130a8c7","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-14-math","2021","SH","普通高考","数学","2021上海","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E4%B8%8A%E6%B5%B7.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021上海.pdf","c8a8dce7cd263f28734dc24636a82549e6b52696314ce20616e7dfd4e96de02b","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-15-math","2021","全国","普通高考","数学","2021全国乙文(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E5%85%A8%E5%9B%BD%E4%B9%99%E6%96%87%28%E6%B2%B3%E5%8D%97%2C%E5%B1%B1%E8%A5%BF%2C%E6%B1%9F%E8%A5%BF%2C%E5%AE%89%E5%BE%BD%2C%E9%99%95%E8%A5%BF%2C%E7%94%98%E8%82%83%2C%E9%9D%92%E6%B5%B7%2C%E5%86%85%E8%92%99%E5%8F%A4%2C%E9%BB%91%E9%BE%99%E6%B1%9F%2C%E5%90%89%E6%9E%97%2C.%E5%AE%81%E5%A4%8F%2C%E6%96%B0%E7%96%86%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021全国乙文(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆).pdf","d4ec5451a6713fc7f0999e1a9a29d3ad642d33688487338c22aece2264c506ac","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-16-math","2021","全国","普通高考","数学","2021全国乙理(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E5%85%A8%E5%9B%BD%E4%B9%99%E7%90%86%28%E6%B2%B3%E5%8D%97%2C%E5%B1%B1%E8%A5%BF%2C%E6%B1%9F%E8%A5%BF%2C%E5%AE%89%E5%BE%BD%2C%E9%99%95%E8%A5%BF%2C%E7%94%98%E8%82%83%2C%E9%9D%92%E6%B5%B7%2C%E5%86%85%E8%92%99%E5%8F%A4%2C%E9%BB%91%E9%BE%99%E6%B1%9F%2C%E5%90%89%E6%9E%97%2C.%E5%AE%81%E5%A4%8F%2C%E6%96%B0%E7%96%86%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021全国乙理(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆).pdf","c46a6861a8f656599b94e1ffc1940f6f6ce6b2c74119c6642b0b8772b59351a7","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-17-math","2021","全国","普通高考","数学","2021全国甲文(云南,广西,贵州,西藏,四川)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E5%85%A8%E5%9B%BD%E7%94%B2%E6%96%87%28%E4%BA%91%E5%8D%97%2C%E5%B9%BF%E8%A5%BF%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E8%97%8F%2C%E5%9B%9B%E5%B7%9D%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021全国甲文(云南,广西,贵州,西藏,四川).pdf","0eacb0dd54e6f93c36d8972d20f25827eeb415b45fea68ca21d4d76ea7613199","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-18-math","2021","全国","普通高考","数学","2021全国甲理(云南,广西,贵州,西藏,四川)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E5%85%A8%E5%9B%BD%E7%94%B2%E7%90%86%28%E4%BA%91%E5%8D%97%2C%E5%B9%BF%E8%A5%BF%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E8%97%8F%2C%E5%9B%9B%E5%B7%9D%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021全国甲理(云南,广西,贵州,西藏,四川).pdf","8993f6ca26f33a9c2cef3977453599c76d6eddaac666c6dff4c363dba6e509f1","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-19-math","2021","BJ","普通高考","数学","2021北京","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E5%8C%97%E4%BA%AC.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021北京.pdf","a08b156fdef09fa60f955d165c09e6c7d94a53992136b98b2cf9d00922c43a7a","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-20-math","2021","TJ","普通高考","数学","2021天津","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E5%A4%A9%E6%B4%A5.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021天津.pdf","7c496ecc6cc2d6113720930115ef57b643b53865b933056d62f27e5300572a3b","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-21-math","2021","全国","普通高考","数学","2021新高考1(山东,广东,湖南,湖北,河北,江苏,福建)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E6%96%B0%E9%AB%98%E8%80%831%28%E5%B1%B1%E4%B8%9C%2C%E5%B9%BF%E4%B8%9C%2C%E6%B9%96%E5%8D%97%2C%E6%B9%96%E5%8C%97%2C%E6%B2%B3%E5%8C%97%2C%E6%B1%9F%E8%8B%8F%2C%E7%A6%8F%E5%BB%BA%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021新高考1(山东,广东,湖南,湖北,河北,江苏,福建).pdf","8c3b3c8c318649c16b4c2b7dc5ea668e2507c8afcb54759c4da5b47a69e0d3f4","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-22-math","2021","全国","普通高考","数学","2021新高考2(海南,辽宁,重庆)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E6%96%B0%E9%AB%98%E8%80%832%28%E6%B5%B7%E5%8D%97%2C%E8%BE%BD%E5%AE%81%2C%E9%87%8D%E5%BA%86%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021新高考2(海南,辽宁,重庆).pdf","c9ca8cb9e13c20e2668e1ad05655211843bc6edb495de359066052c8e81959ef","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2021-23-math","2021","全国","普通高考","数学","2021浙江","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2021/2021%E6%B5%99%E6%B1%9F.pdf","github","permitted","local","indexed","papers/deekur/数学/2021/2021浙江.pdf","0fe0cb5edd91dc862b8453ba7ec705ea7d0029a28847c993c381cc0be6241e25","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-24-math","2022","SH","普通高考","数学","2022上海","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E4%B8%8A%E6%B5%B7.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022上海.pdf","6b0f7e85d0c7a3887945bb96939f582739186da5a83b1d2b6c57e183c894e638","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-25-math","2022","全国","普通高考","数学","2022全国乙文(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E5%85%A8%E5%9B%BD%E4%B9%99%E6%96%87%28%E6%B2%B3%E5%8D%97%2C%E5%B1%B1%E8%A5%BF%2C%E6%B1%9F%E8%A5%BF%2C%E5%AE%89%E5%BE%BD%2C%E9%99%95%E8%A5%BF%2C%E7%94%98%E8%82%83%2C%E9%9D%92%E6%B5%B7%2C%E5%86%85%E8%92%99%E5%8F%A4%2C%E9%BB%91%E9%BE%99%E6%B1%9F%2C%E5%90%89%E6%9E%97%2C.%E5%AE%81%E5%A4%8F%2C%E6%96%B0%E7%96%86%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022全国乙文(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆).pdf","bbf50c03b66ef399e0e6d525f8917f7cdd57cd9a70dd9192120c08fc95e54546","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-26-math","2022","全国","普通高考","数学","2022全国乙理(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E5%85%A8%E5%9B%BD%E4%B9%99%E7%90%86%28%E6%B2%B3%E5%8D%97%2C%E5%B1%B1%E8%A5%BF%2C%E6%B1%9F%E8%A5%BF%2C%E5%AE%89%E5%BE%BD%2C%E9%99%95%E8%A5%BF%2C%E7%94%98%E8%82%83%2C%E9%9D%92%E6%B5%B7%2C%E5%86%85%E8%92%99%E5%8F%A4%2C%E9%BB%91%E9%BE%99%E6%B1%9F%2C%E5%90%89%E6%9E%97%2C.%E5%AE%81%E5%A4%8F%2C%E6%96%B0%E7%96%86%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022全国乙理(河南,山西,江西,安徽,陕西,甘肃,青海,内蒙古,黑龙江,吉林,.宁夏,新疆).pdf","3b803f3bc8e3ddcbd96f50aa8eda1556f76f269f86710139d207ba175271323a","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-27-math","2022","全国","普通高考","数学","2022全国甲文(云南,广西,贵州,西藏,四川)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E5%85%A8%E5%9B%BD%E7%94%B2%E6%96%87%28%E4%BA%91%E5%8D%97%2C%E5%B9%BF%E8%A5%BF%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E8%97%8F%2C%E5%9B%9B%E5%B7%9D%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022全国甲文(云南,广西,贵州,西藏,四川).pdf","aad5c9ba4faa1671de6ac5c57954d0f9abfab53abc639faaab45fea0252525da","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-28-math","2022","全国","普通高考","数学","2022全国甲理(云南,广西,贵州,西藏,四川)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E5%85%A8%E5%9B%BD%E7%94%B2%E7%90%86%28%E4%BA%91%E5%8D%97%2C%E5%B9%BF%E8%A5%BF%2C%E8%B4%B5%E5%B7%9E%2C%E8%A5%BF%E8%97%8F%2C%E5%9B%9B%E5%B7%9D%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022全国甲理(云南,广西,贵州,西藏,四川).pdf","f3083062446f8eaddb58875e435de933325a6bc1c6fcbf684eca86e1e555d9c9","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-29-math","2022","BJ","普通高考","数学","2022北京","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E5%8C%97%E4%BA%AC.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022北京.pdf","87067dae2d627c1bb91a24b8e1be3b429d5c8def474a82ea8e95a226fbd28544","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-30-math","2022","TJ","普通高考","数学","2022天津","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E5%A4%A9%E6%B4%A5.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022天津.pdf","b55d4bf37e292d63ad0201e189370a7199f1042d177d8e07e91d6410b524a305","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-31-math","2022","全国","普通高考","数学","2022新高考1(山东,广东,湖南,湖北,河北,江苏,福建)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E6%96%B0%E9%AB%98%E8%80%831%28%E5%B1%B1%E4%B8%9C%2C%E5%B9%BF%E4%B8%9C%2C%E6%B9%96%E5%8D%97%2C%E6%B9%96%E5%8C%97%2C%E6%B2%B3%E5%8C%97%2C%E6%B1%9F%E8%8B%8F%2C%E7%A6%8F%E5%BB%BA%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022新高考1(山东,广东,湖南,湖北,河北,江苏,福建).pdf","20c6c09f363251d39d91549fa42769630276b5f3f22056641794700d87bb56cf","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-32-math","2022","全国","普通高考","数学","2022新高考2(海南,辽宁,重庆)","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E6%96%B0%E9%AB%98%E8%80%832%28%E6%B5%B7%E5%8D%97%2C%E8%BE%BD%E5%AE%81%2C%E9%87%8D%E5%BA%86%29.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022新高考2(海南,辽宁,重庆).pdf","327285218cc91060132f27a9f4a7b30368f376d2bdcad261558a1bfa4d0088cd","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2022-33-math","2022","全国","普通高考","数学","2022浙江","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2022/2022%E6%B5%99%E6%B1%9F.pdf","github","permitted","local","indexed","papers/deekur/数学/2022/2022浙江.pdf","9f30d4382c8bc67e6b4051ef76526de22a8838211d0a9b353582dc73205d481f","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
"deekur-2023-34-math","2023","SH","普通高考","数学","2023上海","https://raw.githubusercontent.com/deekur/gaokaomath/main/%E6%99%AE%E9%80%9A%E9%AB%98%E8%80%83/2023/2023%E4%B8%8A%E6%B5%B7.pdf","github","permitted","local","indexed","papers/deekur/数学/2023/2023上海.pdf","bb82523adccff1f04a7767fbd70ab537f7834910e37dcd8f3618d57163c8f0da","来自 deekur/gaokaomath；仓库声明 CC-BY-4.0，保留原文件名；括号内省份范围来自文件名，具体内容仍建议人工核验"
